date,temperature,humidity,wind_speed,pressure,precipitation,cloud_cover,day_of_year,year,month,day_sin,day_cos,temp_roll_7,temp_roll_30,temp_lag_1,temp_lag_7
2019-07-05,25.8,40.4,0.8,1004.0,0.0,32.0,186,2019,7,-0.060213277365792774,-0.9981855344718586,27.5,27.81,23.3,22.4
2019-07-06,25.8,45.1,10.8,1009.6,0.0,35.4,187,2019,7,-0.07738647923346322,-0.9970011699250151,27.08571428571429,27.833333333333332,25.8,28.7
2019-07-07,25.2,37.7,5.2,1008.1,0.0,34.0,188,2019,7,-0.09453674981719933,-0.9955213724144752,26.67142857142857,27.686666666666667,25.8,28.1
2019-07-08,30.5,42.7,5.9,1006.0,0.0,34.6,189,2019,7,-0.11165900712169444,-0.9937465804361781,27.37142857142857,27.703333333333333,25.2,25.6
2019-07-09,27.4,37.9,3.6,994.8,0.0,18.2,190,2019,7,-0.12874817745258066,-0.99167731989929,26.985714285714288,27.66,30.5,30.1
2019-07-10,27.2,48.6,13.4,1007.0,0.0,30.6,191,2019,7,-0.14579919691987442,-0.9893142039703664,26.457142857142856,27.583333333333332,27.4,30.9
2019-07-11,21.9,48.8,3.3,1008.3,0.0,55.5,192,2019,7,-0.16280701293851646,-0.9866579328916572,26.257142857142856,27.35,27.2,23.3
2019-07-12,29.8,36.6,4.0,1007.5,0.0,58.8,193,2019,7,-0.17976658572556214,-0.9837092937736098,26.82857142857143,27.493333333333332,21.9,25.8
2019-07-13,24.2,52.0,10.6,1005.2,0.0,49.3,194,2019,7,-0.19667288979357622,-0.9804691603616321,26.599999999999998,27.34,29.8,25.8
2019-07-14,28.0,57.8,3.4,1004.6,0.0,37.7,195,2019,7,-0.2135209154397959,-0.9769384927771817,27.0,27.273333333333333,24.2,25.2
2019-07-15,28.6,45.6,5.9,1008.9,0.0,54.6,196,2019,7,-0.23030567023061196,-0.973118337233262,26.728571428571428,27.23,28.0,30.5
2019-07-16,31.8,42.3,1.5,1011.8,0.0,28.0,197,2019,7,-0.24702218048093527,-0.9690098257244063,27.357142857142858,27.25,28.6,27.4
2019-07-17,23.8,59.7,2.4,1002.0,0.0,53.9,198,2019,7,-0.2636654927280072,-0.9646141756912435,26.871428571428574,27.050000000000004,31.8,27.2
2019-07-18,18.6,39.0,1.2,1013.8,0.0,28.8,199,2019,7,-0.2802306751992161,-0.9599326896597445,26.400000000000002,26.709999999999997,23.8,21.9
2019-07-19,28.1,45.8,5.4,1012.5,0.0,37.6,200,2019,7,-0.2967128192734901,-0.9549667548552553,26.157142857142855,26.613333333333333,18.6,29.8
2019-07-20,32.9,46.7,5.7,1007.5,0.0,32.2,201,2019,7,-0.3131070409358267,-0.9497178427914317,27.400000000000002,26.783333333333335,28.1,24.2
2019-07-21,31.2,52.6,5.9,1010.7,0.0,55.5,202,2019,7,-0.3294084822245302,-0.9441875088341994,27.857142857142858,26.98,32.9,28.0
2019-07-22,28.0,47.7,4.2,1003.8,0.0,35.9,203,2019,7,-0.3456123126707333,-0.9383773917408642,27.771428571428572,27.0,31.2,28.6
2019-07-23,25.8,43.5,4.3,1013.8,0.0,39.6,204,2019,7,-0.3617137307297674,-0.9322892131745134,26.914285714285715,27.00333333333333,28.0,31.8
2019-07-24,29.6,41.4,2.9,1002.1,0.0,37.3,205,2019,7,-0.37770796520396466,-0.9259247771938499,27.74285714285714,27.12333333333333,25.8,23.8
2019-07-25,24.2,44.5,3.7,1008.7,0.0,33.4,206,2019,7,-0.39359027665646645,-0.9192859697186105,28.542857142857144,27.01,29.6,18.6
2019-07-26,28.5,41.3,1.5,1003.7,0.0,16.2,207,2019,7,-0.4093559588156211,-0.9123747579707274,28.6,27.103333333333335,24.2,28.1
2019-07-27,28.5,46.7,6.6,1003.9,0.0,28.4,208,2019,7,-0.42500033996955394,-0.9051931898913975,27.97142857142857,27.15,28.5,32.9
2019-07-28,30.1,43.7,8.8,996.9,2.8,70.8,209,2019,7,-0.4405187843504952,-0.8977433935342336,27.814285714285717,27.40666666666667,28.5,31.2
2019-07-29,35.1,39.2,4.5,993.1,0.0,32.3,210,2019,7,-0.455906693508459,-0.8900275764346766,28.82857142857143,27.619999999999997,30.1,28.0
2019-07-30,27.9,53.0,4.4,1012.4,1.0,64.9,211,2019,7,-0.47115950767386394,-0.8820480249558535,29.12857142857143,27.613333333333337,35.1,25.8
2019-07-31,25.1,44.4,5.4,999.0,0.0,34.8,212,2019,7,-0.4862727071086902,-0.8738071036110807,28.485714285714288,27.596666666666668,27.9,29.6
2019-08-01,26.4,40.7,13.1,1008.5,0.0,32.8,213,2019,8,-0.5012418134457756,-0.8653072543632061,28.8,27.473333333333336,25.1,24.2
2019-08-02,21.1,46.3,4.7,1003.5,0.0,42.1,214,2019,8,-0.5160623910158526,-0.8565509959010037,27.74285714285714,27.146666666666665,26.4,28.5
2019-08-03,24.2,47.6,5.1,1004.2,0.0,55.8,215,2019,8,-0.5307300481619331,-0.8475409228928312,27.128571428571426,27.176666666666666,21.1,28.5
2019-08-04,25.0,38.7,23.0,1011.4,0.0,5.9,216,2019,8,-0.5452404385406507,-0.8382797052177745,26.4,27.15,24.2,30.1
2019-08-05,24.5,49.2,4.2,1009.1,0.0,51.3,217,2019,8,-0.5595892624101763,-0.828770087174504,24.885714285714283,27.10666666666667,25.0,35.1
2019-08-06,26.4,42.5,6.5,1006.7,0.0,34.7,218,2019,8,-0.5737722679043243,-0.8190148866680802,24.67142857142857,27.146666666666665,24.5,27.9
2019-08-07,23.4,56.4,6.3,1014.5,0.0,36.1,219,2019,8,-0.5877852522924734,-0.8090169943749472,24.428571428571427,26.91,26.4,25.1
2019-08-08,29.1,50.6,3.8,1004.5,0.0,42.3,220,2019,8,-0.6016240632249227,-0.7987793728863648,24.814285714285713,26.966666666666665,23.4,26.4
2019-08-09,25.6,46.2,6.8,1013.9,0.0,50.6,221,2019,8,-0.6152845999633277,-0.7883050558305253,25.457142857142856,26.913333333333334,29.1,21.1
2019-08-10,25.4,44.6,1.3,1002.4,0.0,52.1,222,2019,8,-0.6287628145958345,-0.7775971469736268,25.62857142857143,27.029999999999998,25.6,24.2
2019-08-11,24.3,48.0,4.3,1002.4,0.7,57.8,223,2019,8,-0.6420547132365636,-0.7666588193001592,25.528571428571432,26.84666666666667,25.4,25.0
2019-08-12,25.7,51.7,2.3,1007.0,0.6,63.2,224,2019,8,-0.655156357209085,-0.7554933140726804,25.7,26.896666666666665,24.3,24.5
2019-08-13,27.5,48.7,6.9,1006.8,0.0,25.8,225,2019,8,-0.6680638642135333,-0.7441039398713608,25.857142857142858,26.88,25.7,26.4
2019-08-14,22.3,47.9,1.1,1005.1,0.0,40.3,226,2019,8,-0.6807734094770159,-0.7324940716135792,25.7,26.67,27.5,23.4
2019-08-15,22.8,49.5,8.0,1007.7,0.0,42.3,227,2019,8,-0.6932812268869771,-0.7206671495538615,24.8,26.37,22.3,29.1
2019-08-16,23.7,46.4,0.2,1015.5,0.0,46.2,228,2019,8,-0.7055836101071774,-0.70862667826446,24.528571428571432,26.366666666666667,22.8,25.6
2019-08-17,20.4,47.8,6.6,1008.3,0.0,42.3,229,2019,8,-0.7176769136759615,-0.6963762255968726,23.814285714285713,26.42666666666667,23.7,25.4
2019-08-18,21.9,39.3,2.0,999.9,0.0,38.2,230,2019,8,-0.7295575540864876,-0.6839194216246105,23.471428571428568,26.220000000000002,20.4,24.3
2019-08-19,22.8,54.8,3.0,1000.4,1.6,60.9,231,2019,8,-0.7412220108485957,-0.6712599575675315,23.057142857142857,25.883333333333333,21.9,25.7
2019-08-20,26.7,51.6,4.2,1017.6,0.0,59.1,232,2019,8,-0.7526668275320083,-0.6584015846980489,22.942857142857143,25.733333333333334,22.8,27.5
2019-08-21,24.7,46.5,13.8,1015.4,0.0,49.4,233,2019,8,-0.7638886127905429,-0.64534811322955,23.285714285714285,25.623333333333335,26.7,22.3
2019-08-22,24.3,60.0,2.0,1006.2,0.0,44.7,234,2019,8,-0.7748840413670406,-0.6321034111873488,23.5,25.573333333333334,24.7,22.8
2019-08-23,26.1,51.2,4.9,1011.5,0.0,33.3,235,2019,8,-0.7856498550787144,-0.6186714032625032,23.842857142857138,25.456666666666667,24.3,23.7
2019-08-24,23.0,45.7,11.3,1010.3,0.0,43.2,236,2019,8,-0.7961828637826154,-0.6050560696488494,24.214285714285715,25.416666666666668,26.1,20.4
2019-08-25,24.4,55.4,5.1,1014.7,0.0,29.8,237,2019,8,-0.8064799463209447,-0.5912614448635782,24.571428571428573,25.279999999999998,23.0,21.9
2019-08-26,22.7,53.3,7.3,1003.8,0.0,36.0,238,2019,8,-0.8165380514459157,-0.5772916165517278,24.557142857142857,25.086666666666666,24.4,22.8
2019-08-27,23.7,53.5,10.2,1003.4,0.0,33.2,239,2019,8,-0.8263541987239094,-0.5631507242749187,24.12857142857143,24.87333333333333,22.7,26.7
2019-08-28,21.0,49.6,3.0,1016.6,0.0,38.7,240,2019,8,-0.8359254794186365,-0.5488429582847199,23.599999999999998,24.403333333333332,23.7,24.7
2019-08-29,15.2,54.2,3.3,1005.4,0.0,39.8,241,2019,8,-0.8452490573530634,-0.5343725582809785,22.3,23.98,21.0,24.3
2019-08-30,22.0,50.9,1.9,1009.9,0.0,33.0,242,2019,8,-0.8543221697498269,-0.5197438121555157,21.714285714285715,23.87666666666667,15.2,26.1
2019-08-31,26.5,55.2,11.4,1007.0,0.0,36.4,243,2019,8,-0.8631421280499115,-0.5049610547215202,22.214285714285715,23.88,22.0,23.0
2019-09-01,24.8,43.1,15.2,1012.0,0.0,26.7,244,2019,9,-0.8717063187093217,-0.4900286664290594,22.271428571428572,24.003333333333334,26.5,24.4
2019-09-02,24.7,50.7,1.4,1008.8,1.3,58.8,245,2019,9,-0.8800122039735356,-0.4749510720670502,22.557142857142853,24.02,24.8,22.7
2019-09-03,25.4,61.7,6.1,1007.2,1.0,87.1,246,2019,9,-0.888057322629493,-0.4597327394521046,22.8,24.033333333333335,24.7,23.7
2019-09-04,21.7,49.5,3.0,1007.7,0.0,50.8,247,2019,9,-0.8958392907349089,-0.4443781781046134,22.900000000000002,23.94,25.4,21.0
2019-09-05,21.9,50.5,3.2,1004.6,0.0,44.6,248,2019,9,-0.9033558023246842,-0.4288919379124841,23.857142857142858,23.790000000000003,21.7,15.2
2019-09-06,19.2,51.6,7.6,1010.0,0.0,55.4,249,2019,9,-0.9106046300942162,-0.41327860778290443,23.45714285714286,23.65,21.9,22.0
2019-09-07,20.0,48.0,5.2,1016.3,0.0,29.6,250,2019,9,-0.9175836260593934,-0.3975428142825566,22.528571428571432,23.346666666666668,19.2,26.5
2019-09-08,22.6,43.2,7.1,1007.8,0.0,25.7,251,2019,9,-0.9242907221930934,-0.3816892202666586,22.214285714285715,23.246666666666666,20.0,24.8
2019-09-09,24.1,53.4,14.9,1015.5,1.1,77.8,252,2019,9,-0.9307239310379793,-0.3657225234972692,22.12857142857143,23.203333333333333,22.6,24.7
2019-09-10,19.9,55.4,6.3,1014.2,2.6,81.2,253,2019,9,-0.9368813462954315,-0.34964745525122826,21.342857142857145,23.056666666666665,24.1,25.4
2019-09-11,18.8,54.7,7.8,1013.5,0.0,44.9,254,2019,9,-0.9427611433904206,-0.33346877891818705,20.928571428571427,22.826666666666664,19.9,21.7
2019-09-12,19.9,54.5,10.0,1009.7,0.0,44.3,255,2019,9,-0.9483615800121716,-0.31719128858910595,20.642857142857142,22.573333333333334,18.8,21.9
2019-09-13,21.6,55.7,2.8,1006.6,3.6,65.0,256,2019,9,-0.9536809966304455,-0.300819807635668,20.985714285714288,22.55,19.9,19.2
2019-09-14,15.2,60.8,8.4,1021.3,0.0,24.2,257,2019,9,-0.9587178169872964,-0.2843591872810036,20.3,22.296666666666667,21.6,20.0
2019-09-15,12.5,55.0,3.1,1018.2,0.0,50.6,258,2019,9,-0.9634705485641486,-0.26781430516217486,18.857142857142858,21.923333333333332,15.2,22.6
2019-09-16,17.5,53.4,1.6,1011.1,0.0,53.2,259,2019,9,-0.9679377830240642,-0.25119006388481957,17.914285714285715,21.826666666666664,12.5,24.1
2019-09-17,15.3,55.1,6.7,1021.3,24.2,70.7,260,2019,9,-0.9721181966290612,-0.23449138957041052,17.257142857142856,21.60666666666667,17.5,19.9
2019-09-18,17.2,59.6,1.8,1015.0,0.0,44.1,261,2019,9,-0.9760105506323682,-0.21772323039653224,17.02857142857143,21.42,15.3,18.8
2019-09-19,18.1,64.0,5.2,1004.3,3.7,77.5,262,2019,9,-0.9796136916454901,-0.20089055513063528,16.771428571428572,21.133333333333333,17.2,19.9
2019-09-20,17.0,54.1,4.4,1009.9,0.0,40.3,263,2019,9,-0.9829265519799822,-0.18399835165767986,16.114285714285714,20.876666666666665,18.1,21.6
2019-09-21,22.5,58.0,12.4,1012.9,0.0,58.1,264,2019,9,-0.9859481499638303,-0.1670516255021195,17.157142857142855,20.816666666666666,17.0,15.2
2019-09-22,18.9,59.4,1.8,1018.6,0.0,40.1,265,2019,9,-0.9886775902323404,-0.15005539834465262,18.071428571428573,20.576666666666664,22.5,12.5
2019-09-23,18.6,53.0,6.4,1023.0,0.0,49.5,266,2019,9,-0.9911140639934546,-0.13301470653419636,18.228571428571428,20.43,18.9,17.5
2019-09-24,19.4,58.4,2.5,1010.9,9.6,73.4,267,2019,9,-0.9932568492674143,-0.11593459959550066,18.814285714285713,20.263333333333332,18.6,15.3
2019-09-25,13.9,51.2,1.1,1016.6,2.5,51.2,268,2019,9,-0.9951053111006974,-0.09882013873287211,18.342857142857145,19.969999999999995,19.4,17.2
2019-09-26,20.2,49.9,0.6,1007.3,0.0,36.5,269,2019,9,-0.99665890175417,-0.08167639533042288,18.642857142857142,19.853333333333335,13.9,18.1
2019-09-27,16.7,60.9,1.8,1007.7,0.0,67.3,270,2019,9,-0.9979171608653922,-0.06450844944931625,18.599999999999998,19.709999999999997,20.2,17.0
2019-09-28,18.7,57.4,1.8,1002.7,0.0,40.5,271,2019,9,-0.9988797155850335,-0.04732138832243232,18.057142857142857,19.826666666666664,16.7,22.5
2019-09-29,13.3,60.6,0.6,1015.8,0.0,48.2,272,2019,9,-0.9995462806873573,-0.03012030484690836,17.257142857142856,19.536666666666665,18.7,18.9
2019-09-30,11.6,59.7,9.2,1021.0,8.5,79.8,273,2019,9,-0.9999166586547379,-0.012910296075008843,16.257142857142856,19.04,13.3,18.6
2019-10-01,18.6,55.2,10.8,1015.1,1.5,77.2,274,2019,10,-0.9999907397361901,0.004303538296243821,16.142857142857142,18.833333333333332,11.6,19.4
2019-10-02,17.0,60.1,2.7,1012.4,0.0,65.5,275,2019,10,-0.9997685019798909,0.021516097436222233,16.585714285714285,18.576666666666664,18.6,13.9
2019-10-03,13.0,54.4,3.5,1020.1,0.0,36.5,276,2019,10,-0.9992500112396835,0.03872228089217399,15.557142857142859,18.163333333333334,17.0,20.2
2019-10-04,12.9,67.8,4.1,1028.8,0.0,57.9,277,2019,10,-0.9984354211555643,0.05591699010060302,15.014285714285714,17.87,13.0,16.7
2019-10-05,18.7,54.3,10.0,1007.0,0.0,51.9,278,2019,10,-0.9973249731081555,0.07309512989807776,15.014285714285716,17.763333333333332,12.9,18.7
2019-10-06,11.5,60.4,10.1,1002.6,0.0,43.2,279,2019,10,-0.9959189961471792,0.0902516100310407,14.757142857142856,17.506666666666668,18.7,13.3
2019-10-07,19.8,56.4,6.3,1012.3,0.0,47.1,280,2019,10,-0.994217906893952,0.10738134666416306,15.928571428571429,17.5,11.5,11.6
2019-10-08,12.0,64.7,6.1,1019.9,0.0,64.5,281,2019,10,-0.9922222094179324,0.12447926388678869,14.985714285714286,17.146666666666665,19.8,18.6
2019-10-09,16.4,60.5,3.3,1004.6,0.0,45.3,282,2019,10,-0.989932495087353,0.141540295217043,14.900000000000002,16.89,12.0,17.0
2019-10-10,13.3,59.8,0.6,1018.0,3.6,78.1,283,2019,10,-0.9873494423939864,0.15855938510313475,14.942857142857145,16.67,16.4,13.0
2019-10-11,15.9,66.9,4.0,1010.9,1.2,75.4,284,2019,10,-0.9844738167520923,0.17553149042142777,15.371428571428572,16.573333333333334,13.3,12.9
2019-10-12,12.2,63.0,11.3,1016.1,0.0,62.5,285,2019,10,-0.9813064702716093,0.19245158197082995,14.442857142857141,16.316666666666666,15.9,18.7
2019-10-13,13.2,65.7,2.9,1009.3,0.0,57.3,286,2019,10,-0.9778483415056567,0.20931464596304888,14.685714285714285,16.03666666666667,12.2,11.5
2019-10-14,13.6,58.5,3.7,1008.8,2.8,74.2,287,2019,10,-0.9741004551724206,0.22611568550828803,13.799999999999999,15.983333333333333,13.2,19.8
2019-10-15,10.2,56.6,8.6,1009.9,4.6,73.5,288,2019,10,-0.970063921851507,0.2428497220959358,13.542857142857143,15.906666666666666,13.6,12.0
2019-10-16,15.3,64.4,3.6,1016.2,0.3,84.3,289,2019,10,-0.965739937654855,0.25951179706979943,13.385714285714284,15.833333333333334,10.2,16.4
2019-10-17,11.3,62.5,4.1,1011.7,0.0,55.9,290,2019,10,-0.9611297838723007,0.27609697309746883,13.1,15.7,15.3,13.3
2019-10-18,12.0,67.5,8.7,1015.9,1.8,81.0,291,2019,10,-0.9562348265919058,0.2926003356333479,12.542857142857143,15.526666666666667,11.3,15.9
2019-10-19,9.5,64.2,0.6,1015.9,0.0,48.5,292,2019,10,-0.9510565162951536,0.30901699437494723,12.157142857142858,15.24,12.0,12.2
2019-10-20,4.6,65.9,1.7,1012.3,0.0,53.3,293,2019,10,-0.9455963874271428,0.3253420847119795,10.928571428571429,14.826666666666666,9.5,13.2
2019-10-21,11.5,57.0,16.2,1015.1,0.0,48.5,294,2019,10,-0.9398560579418953,0.341570769167856,10.62857142857143,14.46,4.6,13.6
2019-10-22,19.1,74.8,8.7,1012.1,0.0,80.9,295,2019,10,-0.9338372288229252,0.35769823883312546,11.9,14.466666666666667,11.5,10.2
2019-10-23,14.0,64.8,9.5,1018.8,0.9,76.8,296,2019,10,-0.9275416835791965,0.3737197147904692,11.714285714285714,14.313333333333333,19.1,15.3
2019-10-24,11.4,69.3,6.1,1022.3,1.7,72.8,297,2019,10,-0.9209712877166347,0.38963044953078774,11.72857142857143,14.046666666666669,14.0,11.3
2019-10-25,10.5,61.9,6.7,1010.1,0.0,65.9,298,2019,10,-0.9141279881853337,0.4054257283599973,11.514285714285716,13.933333333333334,11.4,12.0
2019-10-26,11.2,67.9,3.0,1016.7,3.9,79.1,299,2019,10,-0.9070138128026362,0.42110087079608916,11.757142857142856,13.633333333333333,10.5,9.5
2019-10-27,12.6,60.0,4.0,1003.1,0.0,64.7,300,2019,10,-0.8996308696522434,0.4366512319560638,12.9,13.496666666666666,11.2,4.6
2019-10-28,7.2,69.0,9.7,1021.2,0.0,71.5,301,2019,10,-0.8919813464595487,0.45207220393230374,12.285714285714286,13.113333333333335,12.6,11.5
2019-10-29,13.9,65.2,3.4,1019.0,7.7,90.7,302,2019,10,-0.8840675099433637,0.46735921715800205,11.542857142857143,13.133333333333333,7.2,19.1
2019-10-30,12.5,67.4,2.9,1000.9,0.0,69.5,303,2019,10,-0.8758917051442433,0.48250774176121763,11.328571428571427,13.163333333333332,13.9,14.0
2019-10-31,12.4,71.0,4.9,1012.6,18.4,72.6,304,2019,10,-0.8674563547295971,0.4975132889071803,11.471428571428572,12.956666666666667,12.5,11.4
2019-11-01,11.3,61.5,6.2,1010.3,0.6,68.0,305,2019,11,-0.858763958275803,0.5123714121284235,11.585714285714285,12.766666666666667,12.4,10.5
2019-11-02,9.9,64.5,11.8,1013.8,0.0,57.3,306,2019,11,-0.8498170915275277,0.5270777086423724,11.400000000000002,12.663333333333334,11.3,11.2
2019-11-03,11.7,70.4,26.2,1012.0,0.0,56.5,307,2019,11,-0.8406184056344783,0.5416278206559811,11.271428571428572,12.623333333333333,9.9,12.6
2019-11-04,11.3,78.8,2.2,1014.6,10.0,91.0,308,2019,11,-0.8311706263658079,0.5560174366570446,11.857142857142858,12.376666666666667,11.7,7.2
2019-11-05,8.3,67.9,8.0,1021.3,0.0,65.9,309,2019,11,-0.8214765533024145,0.5702422926917867,11.057142857142859,12.27,11.3,13.9
2019-11-06,7.4,71.7,5.3,1015.2,0.0,64.3,310,2019,11,-0.8115390590073611,0.5842981736283683,10.328571428571431,11.856666666666666,8.3,12.5
2019-11-07,9.3,68.4,0.8,1010.9,0.0,68.9,311,2019,11,-0.801361088174677,0.5981809144059158,9.885714285714286,11.766666666666667,7.4,12.4
2019-11-08,13.5,78.9,13.6,1012.8,24.9,95.2,312,2019,11,-0.7909456567567774,0.6118864012687242,10.200000000000001,11.67,9.3,11.3
2019-11-09,4.9,60.6,3.6,1016.8,0.0,50.5,313,2019,11,-0.780295851070776,0.6254105729852457,9.485714285714286,11.389999999999999,13.5,9.9
2019-11-10,4.1,70.1,3.4,1018.0,0.0,75.5,314,2019,11,-0.7694148268839381,0.6387494220515268,8.4,10.996666666666668,4.9,11.7
2019-11-11,8.8,61.7,13.6,1012.9,0.0,38.8,315,2019,11,-0.7583058084785625,0.6518989958787125,8.042857142857143,10.883333333333333,4.1,11.3
2019-11-12,8.3,57.4,4.8,1018.1,0.0,46.6,316,2019,11,-0.7469720876965551,0.6648553979642866,8.042857142857143,10.719999999999999,8.8,8.3
2019-11-13,8.6,71.7,11.0,1022.7,0.8,82.9,317,2019,11,-0.7354170229639858,0.6776147890466887,8.214285714285714,10.553333333333335,8.3,7.4
2019-11-14,8.6,71.1,4.1,1009.8,0.0,78.0,318,2019,11,-0.7236440382959124,0.690173388242972,8.114285714285714,10.5,8.6,9.3
2019-11-15,7.1,69.1,7.2,1019.2,0.0,83.2,319,2019,11,-0.711656622281775,0.7025274741691566,7.2,10.226666666666667,8.6,13.5
2019-11-16,12.1,70.2,4.5,1019.3,0.0,62.3,320,2019,11,-0.6994583270516471,0.7146733860429608,8.22857142857143,10.253333333333334,7.1,4.9
2019-11-17,2.7,86.4,2.5,1017.0,0.0,81.3,321,2019,11,-0.6870527672236675,0.7266075247685652,8.028571428571428,9.943333333333333,12.1,4.1
2019-11-18,4.8,69.8,7.4,1024.3,0.0,58.7,322,2019,11,-0.6744436188329457,0.7383263540031063,7.457142857142857,9.786666666666667,2.7,8.8
2019-11-19,6.9,73.8,8.6,1016.8,1.6,92.4,323,2019,11,-0.661634618242279,0.749826401204568,7.257142857142857,9.863333333333333,4.8,8.3
2019-11-20,2.1,68.2,5.0,1013.8,3.6,89.0,324,2019,11,-0.6486295610349818,0.7611042586607742,6.328571428571429,9.55,6.9,8.6
2019-11-21,6.4,73.1,0.6,1010.9,2.0,79.6,325,2019,11,-0.6354323008901775,0.7721565844991641,6.014285714285714,9.126666666666667,2.1,8.6
2019-11-22,11.8,70.6,1.8,1018.5,0.0,67.2,326,2019,11,-0.622046748440868,0.7829801036770624,6.685714285714285,9.053333333333335,6.4,7.1
2019-11-23,6.7,69.9,3.2,1020.6,0.0,50.0,327,2019,11,-0.6084768701151264,0.7935716089521472,5.914285714285714,8.896666666666667,11.8,12.1
2019-11-24,7.2,81.2,12.9,1024.7,2.0,97.6,328,2019,11,-0.594726686960764,0.8039279618328208,6.557142857142858,8.786666666666665,6.7,2.7
2019-11-25,2.6,78.1,4.8,1022.5,0.4,98.4,329,2019,11,-0.5808002734538013,0.8140460935082175,6.242857142857143,8.500000000000002,7.2,4.8
2019-11-26,4.4,73.0,12.7,1017.8,11.0,85.4,330,2019,11,-0.5667017562911184,0.8239230057575536,5.885714285714286,8.226666666666667,2.6,6.9
2019-11-27,5.1,61.0,10.1,1020.4,0.0,57.0,331,2019,11,-0.5524353131676203,0.8335557718385695,6.314285714285715,8.156666666666668,4.4,2.1
2019-11-28,5.1,70.8,3.4,1018.3,0.0,56.1,332,2019,11,-0.5380051715382992,0.8429415373547832,6.128571428571428,7.863333333333333,5.1,6.4
2019-11-29,9.8,86.3,5.8,1013.9,2.2,100.0,333,2019,11,-0.5234156073655503,0.8520775211013093,5.8428571428571425,7.7733333333333325,5.1,11.8
2019-11-30,7.5,71.8,8.8,1014.0,3.2,83.0,334,2019,11,-0.5086709438521042,0.8609610158889945,5.957142857142856,7.609999999999999,9.8,6.7
2019-12-01,2.4,78.6,2.6,1010.7,1.7,96.9,335,2019,12,-0.49377555015997737,0.8695893893466109,5.271428571428571,7.3133333333333335,7.5,7.2
2019-12-02,6.4,80.4,8.3,1013.6,6.0,89.7,336,2019,12,-0.4787338401157883,0.8779600847008883,5.814285714285715,7.196666666666667,2.4,2.6
2019-12-03,7.0,74.4,7.6,1016.9,9.3,100.0,337,2019,12,-0.4635502709028512,0.8860706215341378,6.185714285714286,7.04,6.4,4.4
2019-12-04,8.9,69.2,2.5,1002.5,1.7,86.1,338,2019,12,-0.4482293417404106,0.893918596519257,6.728571428571429,6.96,7.0,5.1
2019-12-05,10.1,61.3,7.1,1012.9,0.0,45.8,339,2019,12,-0.4327755925504317,0.9015016841318838,7.442857142857143,7.02,8.9,5.1
2019-12-06,2.2,77.1,4.6,1024.0,5.7,95.2,340,2019,12,-0.41719360261231697,0.9088176373395028,6.357142857142857,6.846666666666666,10.1,9.8
2019-12-07,2.8,69.7,1.4,1025.8,0.0,58.6,341,2019,12,-0.4014879892059737,0.9158642882672868,5.685714285714286,6.63,2.2,7.5
2019-12-08,1.3,74.7,3.2,1017.2,5.1,98.8,342,2019,12,-0.38566340624360745,0.9226395488404875,5.528571428571429,6.223333333333334,2.8,2.4
2019-12-09,4.3,67.7,3.1,1015.5,0.5,93.1,343,2019,12,-0.3697245428906732,0.9291414114031743,5.228571428571428,6.203333333333333,1.3,6.4
2019-12-10,6.4,72.7,14.4,1013.7,4.8,91.2,344,2019,12,-0.3536761221763721,0.935367949313148,5.142857142857143,6.28,4.3,7.0
2019-12-11,7.9,74.3,1.8,1013.8,3.6,93.9,345,2019,12,-0.33752289959411347,0.941317317512847,5.0,6.25,6.4,8.9
2019-12-12,4.6,75.5,2.9,1023.9,0.0,34.5,346,2019,12,-0.32126966169236515,0.9469877530760751,4.214285714285714,6.126666666666667,7.9,10.1
2019-12-13,3.8,68.7,6.6,1026.7,5.2,84.2,347,2019,12,-0.3049212246562894,0.9523775757303973,4.442857142857142,5.966666666666667,4.6,2.2
2019-12-14,5.2,80.3,5.2,1009.5,3.0,100.0,348,2019,12,-0.2884824328806098,0.9574851883550389,4.785714285714286,5.8533333333333335,3.8,2.8
2019-12-15,2.1,71.5,4.3,1015.4,0.0,65.9,349,2019,12,-0.27195815753410524,0.9623090774541487,4.9,5.6866666666666665,5.2,1.3
2019-12-16,10.9,66.1,4.2,1005.8,2.2,75.4,350,2019,12,-0.2553532951161881,0.9668478136052773,5.8428571428571425,5.6466666666666665,2.1,4.3
2019-12-17,-0.3,74.0,9.6,1020.5,3.4,90.1,351,2019,12,-0.23867276600594997,0.9711000518829505,4.885714285714286,5.546666666666666,10.9,6.4
2019-12-18,5.0,74.8,2.5,1015.5,0.5,88.8,352,2019,12,-0.22192151300416674,0.9750645322571945,4.4714285714285715,5.553333333333333,-0.3,7.9
2019-12-19,10.5,75.5,1.9,1017.0,15.8,100.0,353,2019,12,-0.20510449986861926,0.9787400799669153,5.314285714285715,5.673333333333333,5.0,4.6
2019-12-20,4.4,81.5,0.6,1021.6,5.5,100.0,354,2019,12,-0.1882267098432439,0.9821256058680006,5.3999999999999995,5.75,10.5,3.8
2019-12-21,3.8,73.6,3.4,1021.4,0.5,85.8,355,2019,12,-0.1712931441814778,0.9852201067560606,5.200000000000001,5.663333333333333,4.4,5.2
2019-12-22,3.3,74.2,1.5,1010.6,0.0,64.3,356,2019,12,-0.154308820664281,0.9880226656636976,5.371428571428572,5.379999999999999,3.8,2.1
