date,temperature,humidity,wind_speed,pressure,precipitation,cloud_cover
2016-05-21,22.3,53.9,7.8,1019.1,0.0,47.9
2016-05-22,20.7,50.8,2.1,1014.4,0.0,38.4
2016-05-23,22.7,58.6,5.6,1010.8,0.0,48.1
2016-05-24,25.0,53.9,8.4,1010.3,0.0,59.8
2016-05-25,30.6,53.6,1.1,1005.5,0.0,44.1
2016-05-26,23.8,40.8,2.3,1008.7,0.0,35.9
2016-05-27,26.1,51.4,2.4,996.6,0.0,34.8
2016-05-28,25.5,47.2,4.2,1003.2,0.0,34.4
2016-05-29,29.2,44.5,6.2,1003.2,0.0,45.8
2016-05-30,33.3,48.0,15.4,1006.1,0.0,39.4
2016-05-31,24.3,51.7,3.3,1000.1,0.0,44.6
2016-06-01,24.5,49.4,14.8,1005.6,0.0,49.4
2016-06-02,29.2,42.4,6.7,1002.7,0.0,48.7
2016-06-03,28.2,50.4,1.9,1007.0,0.0,28.8
2016-06-04,31.8,43.3,4.5,1006.9,0.0,28.4
2016-06-05,28.1,47.5,1.4,1003.2,0.0,52.1
2016-06-06,25.4,44.8,3.9,1005.0,0.0,54.7
2016-06-07,28.3,45.1,3.7,1003.0,0.0,32.5
2016-06-08,29.9,49.9,5.7,1003.6,0.0,42.7
2016-06-09,29.1,40.8,7.8,1005.7,0.0,34.3
2016-06-10,28.3,55.7,4.8,1012.9,0.0,48.0
2016-06-11,30.0,36.7,2.1,1000.4,0.0,29.2
2016-06-12,30.4,42.8,12.7,1014.1,0.0,46.4
2016-06-13,31.1,47.5,16.1,998.8,0.0,19.5
2016-06-14,29.0,48.5,4.5,1010.8,0.0,32.0
2016-06-15,26.6,45.0,6.5,1004.8,0.0,41.4
2016-06-16,27.6,45.2,4.3,1002.2,0.0,30.2
2016-06-17,30.8,47.5,5.8,1011.7,0.0,40.3
2016-06-18,24.8,44.2,6.0,1008.5,11.6,75.1
2016-06-19,28.4,52.3,1.6,1006.5,6.9,88.3
2016-06-20,26.1,49.4,4.0,1006.1,0.0,42.2
2016-06-21,27.4,49.6,10.3,1003.9,0.0,54.5
2016-06-22,31.2,40.3,9.7,1004.0,0.0,31.7
2016-06-23,28.0,44.7,3.9,990.4,1.8,61.7
2016-06-24,27.6,43.6,6.1,997.5,0.0,18.2
2016-06-25,23.4,40.0,4.2,1010.8,0.0,20.0
2016-06-26,29.7,46.8,8.1,1011.6,0.0,36.9
2016-06-27,29.4,42.3,1.1,1012.6,0.0,32.6
2016-06-28,34.0,48.3,7.4,998.7,0.0,40.6
2016-06-29,26.6,39.7,13.3,1008.2,0.0,48.0
2016-06-30,28.2,53.6,2.9,995.5,0.8,81.1
2016-07-01,28.2,40.5,12.1,1004.6,0.0,38.6
2016-07-02,32.2,46.1,6.3,1008.5,2.7,84.4
2016-07-03,27.2,49.0,4.8,1006.8,0.0,35.4
2016-07-04,28.3,42.2,3.9,1004.7,0.0,27.1
2016-07-05,29.3,49.3,12.4,1005.8,0.0,51.5
2016-07-06,28.0,38.9,4.2,1012.9,0.0,33.8
2016-07-07,26.1,52.4,14.6,1006.2,0.0,41.9
2016-07-08,28.0,45.2,13.5,1006.9,8.4,64.6
2016-07-09,30.6,42.2,3.5,1012.8,0.0,30.5
2016-07-10,24.3,43.7,4.4,1007.2,0.0,32.7
2016-07-11,27.7,49.3,0.8,998.5,4.6,69.3
2016-07-12,25.2,42.4,4.9,1014.8,0.0,29.4
2016-07-13,30.8,41.6,5.4,1010.2,0.0,37.2
2016-07-14,22.6,44.3,11.0,998.1,0.0,41.8
2016-07-15,25.5,39.6,14.0,1007.1,0.0,23.9
2016-07-16,28.2,54.6,8.6,1006.3,0.0,53.7
2016-07-17,31.7,42.8,10.4,1011.5,0.0,20.1
2016-07-18,26.8,49.8,4.4,1007.0,2.9,74.9
2016-07-19,25.2,46.8,1.7,1008.7,0.0,42.3
2016-07-20,32.5,40.9,6.3,1005.2,0.0,30.1
2016-07-21,22.4,45.9,10.9,1007.0,0.0,36.5
2016-07-22,20.1,49.9,0.2,1016.9,0.0,37.6
2016-07-23,27.9,45.2,5.6,1002.6,0.0,30.1
2016-07-24,25.0,52.2,0.9,1005.6,0.0,42.2
2016-07-25,23.4,51.4,2.7,1008.8,0.0,36.0
2016-07-26,28.5,51.0,5.8,999.6,0.0,52.4
2016-07-27,27.0,44.2,14.2,1015.8,0.0,13.2
2016-07-28,24.5,41.3,5.2,1008.2,0.0,29.9
2016-07-29,22.3,43.7,8.2,1013.5,0.0,14.7
2016-07-30,28.6,47.9,6.2,1001.4,0.0,27.2
2016-07-31,27.9,49.7,2.8,1010.1,0.0,34.0
2016-08-01,25.5,36.3,7.1,1011.7,0.0,39.7
2016-08-02,31.2,47.2,1.7,1009.6,0.0,48.8
2016-08-03,22.4,48.2,5.1,1018.8,0.0,38.9
2016-08-04,20.9,46.2,12.2,1007.3,0.0,36.8
2016-08-05,23.3,54.2,5.9,1007.9,0.0,54.5
2016-08-06,25.1,50.0,6.2,1003.7,0.0,51.3
2016-08-07,25.8,54.6,3.9,1007.1,0.0,38.8
2016-08-08,24.3,47.1,1.2,1011.7,0.0,43.8
2016-08-09,25.9,53.0,4.3,1010.6,0.0,33.5
2016-08-10,21.0,56.7,9.3,1018.2,0.0,42.8
2016-08-11,28.9,55.2,6.8,1008.5,3.1,81.2
2016-08-12,24.2,43.4,1.8,1008.4,0.0,26.8
2016-08-13,27.7,47.7,0.8,1001.2,0.0,34.2
2016-08-14,25.2,47.5,2.8,1012.2,0.0,20.9
2016-08-15,25.4,51.8,4.3,1007.0,0.0,46.3
2016-08-16,25.6,53.0,4.6,1012.1,0.0,34.2
2016-08-17,25.1,45.5,4.6,1005.8,0.0,27.3
2016-08-18,25.5,50.3,5.1,1013.7,0.0,53.8
2016-08-19,27.4,40.0,7.0,1008.7,0.0,23.2
2016-08-20,23.9,57.5,3.7,1013.5,0.0,55.1
2016-08-21,25.2,48.0,2.3,1009.8,0.0,48.9
2016-08-22,22.7,51.0,7.6,1004.5,2.9,80.2
2016-08-23,27.1,49.4,9.5,1005.1,0.0,36.9
2016-08-24,20.6,56.9,3.2,1003.8,0.0,42.6
2016-08-25,27.9,37.2,17.9,1007.5,0.0,18.0
2016-08-26,22.2,51.5,13.7,1002.1,0.0,23.9
2016-08-27,17.8,51.2,1.9,1013.1,4.9,79.0
2016-08-28,22.3,49.7,0.9,991.2,0.0,46.5
2016-08-29,19.7,60.8,4.5,1014.7,2.9,85.6
2016-08-30,24.1,48.0,6.3,1002.9,0.0,9.6
2016-08-31,19.5,56.5,17.8,1006.0,0.0,44.7
2016-09-01,19.9,54.7,17.4,1017.4,0.0,51.0
2016-09-02,15.4,59.4,8.2,1014.4,0.0,62.3
2016-09-03,19.5,50.0,3.8,1015.0,3.5,73.0
2016-09-04,13.4,49.9,11.3,1008.8,0.0,41.8
2016-09-05,15.7,59.3,5.6,1017.4,0.0,42.5
2016-09-06,22.6,56.2,1.5,1008.5,7.5,79.9
2016-09-07,22.5,46.5,1.6,1009.9,0.0,34.2
2016-09-08,21.2,51.8,3.8,1017.4,1.5,64.5
2016-09-09,16.8,56.7,10.1,1006.3,0.0,35.1
2016-09-10,19.4,59.2,2.1,1015.4,0.0,39.7
2016-09-11,19.3,51.8,3.8,1012.8,0.0,45.1
2016-09-12,15.7,40.9,13.6,1011.6,0.0,17.0
2016-09-13,23.5,58.4,6.8,1003.3,0.0,45.4
2016-09-14,21.4,49.9,7.4,1008.7,0.0,53.0
2016-09-15,17.9,46.1,10.3,1007.5,0.0,21.8
2016-09-16,18.4,42.3,3.8,1017.2,0.0,36.8
2016-09-17,18.8,60.8,14.2,1011.6,0.0,56.3
2016-09-18,11.8,57.6,8.4,1011.2,0.0,44.7
2016-09-19,17.0,56.1,4.7,1004.8,3.1,82.3
2016-09-20,15.5,64.4,12.5,1010.4,0.3,82.6
2016-09-21,14.3,60.9,8.1,1019.5,0.0,58.9
2016-09-22,16.3,66.1,5.1,1012.9,1.3,75.4
2016-09-23,22.3,51.3,7.6,1008.4,0.0,60.2
2016-09-24,18.7,58.3,2.5,1019.7,0.0,62.7
2016-09-25,14.8,50.7,11.4,1011.0,0.0,18.4
2016-09-26,18.0,57.9,17.6,1007.4,0.0,59.6
2016-09-27,20.3,58.0,1.1,1012.4,0.0,42.3
2016-09-28,18.7,62.7,3.2,1013.3,7.0,97.0
2016-09-29,15.9,60.0,3.0,1009.6,0.0,60.1
2016-09-30,13.6,63.2,8.8,1009.7,0.0,42.3
2016-10-01,17.4,63.8,6.0,1019.0,18.8,89.6
2016-10-02,16.3,71.4,3.6,1010.2,26.8,84.3
2016-10-03,17.6,59.3,4.1,1004.5,5.5,84.6
2016-10-04,16.6,56.4,3.4,1013.2,13.5,76.9
2016-10-05,17.6,62.6,8.0,1016.2,2.6,75.3
2016-10-06,12.7,57.6,6.0,1013.2,0.0,34.2
2016-10-07,18.0,69.3,3.9,1014.2,12.0,91.6
2016-10-08,14.4,60.7,3.4,1008.0,0.0,55.3
2016-10-09,19.9,59.6,12.6,1013.7,8.9,78.0
2016-10-10,11.4,60.3,11.2,1010.0,0.0,42.5
2016-10-11,18.5,66.5,8.1,1012.8,0.0,51.6
2016-10-12,13.6,62.4,10.4,1017.5,0.0,41.4
2016-10-13,10.9,60.2,1.5,1015.5,0.0,57.5
2016-10-14,11.2,72.0,2.0,1008.7,1.3,70.4
2016-10-15,11.5,59.6,1.8,1008.8,0.0,59.1
2016-10-16,13.5,64.3,5.2,1021.7,4.2,83.6
2016-10-17,13.6,67.7,10.6,1009.9,4.6,92.9
2016-10-18,10.1,56.5,3.7,1019.3,0.0,52.7
2016-10-19,11.6,67.3,11.6,1015.3,0.0,58.5
2016-10-20,17.9,59.8,3.2,1006.5,7.7,75.9
2016-10-21,16.5,69.5,4.6,1009.6,0.0,70.5
2016-10-22,12.4,60.8,3.6,1022.8,0.0,33.6
2016-10-23,11.0,69.3,4.4,1032.4,0.0,72.3
2016-10-24,11.1,71.6,4.7,1013.4,1.2,80.4
2016-10-25,12.4,70.6,0.9,1012.4,13.0,87.4
2016-10-26,7.3,67.8,6.7,1008.7,5.9,100.0
2016-10-27,9.4,65.6,4.7,1007.6,5.6,100.0
2016-10-28,5.0,64.1,14.2,1013.7,0.0,55.9
2016-10-29,11.0,74.6,7.8,1012.8,0.0,51.0
2016-10-30,11.5,64.0,6.5,1014.6,0.0,62.5
2016-10-31,8.0,62.5,13.6,1020.0,0.0,52.1
2016-11-01,14.0,71.2,12.7,1014.6,0.0,50.6
2016-11-02,5.4,64.1,14.6,1021.3,0.0,56.3
2016-11-03,4.5,63.6,3.4,1015.2,0.0,40.5
2016-11-04,9.4,61.3,1.8,1015.4,5.0,83.3
2016-11-05,11.7,66.3,0.9,1012.8,0.0,47.1
2016-11-06,13.4,68.6,10.3,1007.4,0.0,38.9
2016-11-07,6.9,70.4,0.7,1007.2,0.0,43.8
2016-11-08,11.3,74.1,6.0,1011.5,4.1,88.1
2016-11-09,7.8,72.2,1.2,1004.2,0.0,67.2
2016-11-10,7.2,68.8,11.3,1011.2,0.0,71.4
2016-11-11,10.2,69.0,7.4,1018.1,0.0,73.3
2016-11-12,9.4,72.7,11.3,1016.7,0.0,47.6
2016-11-13,2.6,76.7,6.1,1019.3,2.5,94.5
2016-11-14,11.6,71.2,2.3,1020.6,8.0,85.1
2016-11-15,11.1,68.4,3.6,1011.3,0.0,57.3
2016-11-16,5.0,65.9,9.6,1021.4,0.0,70.0
2016-11-17,7.9,63.8,1.1,1012.5,0.0,55.5
2016-11-18,8.1,74.6,3.3,1017.9,0.8,100.0
2016-11-19,7.2,74.3,2.9,1017.7,2.5,100.0
2016-11-20,4.7,74.5,4.8,1019.2,5.5,78.8
2016-11-21,4.2,71.1,8.0,1016.5,1.8,86.4
2016-11-22,6.0,78.9,11.1,1019.1,1.6,100.0
2016-11-23,9.5,69.6,1.4,1017.8,8.4,92.3
2016-11-24,7.4,77.0,2.4,1009.6,19.7,100.0
2016-11-25,4.6,72.2,1.6,1022.5,0.0,58.3
2016-11-26,7.9,69.5,4.9,1010.4,3.7,91.5
2016-11-27,-3.1,75.6,1.8,1017.7,2.9,88.0
2016-11-28,8.8,74.8,6.6,1017.3,0.0,75.5
2016-11-29,0.0,74.7,12.1,1023.5,3.1,95.1
2016-11-30,4.1,73.5,0.9,1019.6,0.0,77.5
2016-12-01,1.7,73.0,2.5,1021.3,0.0,77.1
2016-12-02,1.1,85.2,14.7,1014.3,11.7,92.4
2016-12-03,8.3,79.3,5.9,1013.7,7.0,100.0
2016-12-04,3.4,77.1,3.4,1008.6,5.7,100.0
2016-12-05,5.7,74.2,25.2,1013.0,0.0,62.6
2016-12-06,4.5,78.8,4.1,1011.6,1.7,100.0
2016-12-07,5.9,76.4,7.8,1017.6,0.4,91.4
2016-12-08,4.7,74.1,2.6,1029.9,0.0,77.7
2016-12-09,0.5,72.5,2.2,1024.0,32.2,93.5
2016-12-10,7.3,73.7,8.1,1005.6,0.0,72.6
2016-12-11,2.7,58.4,15.6,1011.5,0.3,72.0
2016-12-12,-0.5,75.3,3.5,1014.3,0.0,68.2
2016-12-13,2.8,71.9,2.0,1010.3,0.4,100.0
2016-12-14,8.5,82.4,10.2,1014.8,3.9,100.0
2016-12-15,6.5,74.6,3.5,1018.4,1.6,100.0
2016-12-16,2.9,68.6,6.7,1012.6,0.0,51.0
2016-12-17,2.8,74.4,3.4,1018.0,3.0,97.4
2016-12-18,2.9,69.5,3.9,1020.2,0.0,51.9
2016-12-19,10.0,77.1,2.4,1019.0,0.0,66.9
2016-12-20,4.9,76.2,8.2,1018.8,0.0,61.3
2016-12-21,5.0,79.6,6.8,1019.6,14.7,97.6
2016-12-22,6.8,70.9,6.7,1016.9,0.0,43.4
2016-12-23,4.4,75.1,2.8,1013.2,0.0,65.3
2016-12-24,2.9,68.1,6.4,1015.1,2.5,87.0
2016-12-25,3.1,78.5,17.0,1012.4,7.4,83.3
2016-12-26,3.4,77.6,2.1,1026.3,0.0,71.0
2016-12-27,3.5,77.5,2.6,1011.4,0.0,75.7
2016-12-28,5.8,75.0,2.7,1022.4,6.0,98.2
2016-12-29,3.8,77.1,5.5,1011.3,0.0,74.9
2016-12-30,5.8,83.0,1.9,1021.4,0.3,97.8
2016-12-31,3.4,73.6,7.4,1023.7,6.1,91.4
2017-01-01,3.8,75.7,0.8,1024.3,3.5,96.4
2017-01-02,-2.4,69.6,9.0,1016.5,0.1,91.0
2017-01-03,6.4,70.6,6.6,1018.1,0.0,37.1
2017-01-04,4.7,75.5,16.8,1015.2,12.6,86.2
2017-01-05,6.6,80.5,2.1,1012.7,0.6,100.0
2017-01-06,-5.0,73.6,10.4,1023.2,4.5,85.8
2017-01-07,10.0,73.7,4.7,1019.6,6.5,91.2
2017-01-08,3.3,72.8,4.0,1015.9,0.0,62.3
2017-01-09,7.1,72.1,2.0,1018.6,0.0,48.7
2017-01-10,0.7,76.3,3.5,1015.6,3.1,100.0
2017-01-11,5.7,67.2,3.6,1012.5,0.0,56.9
2017-01-12,0.7,81.1,1.2,1018.5,0.9,92.5
2017-01-13,2.0,71.3,6.5,1018.2,0.0,67.8
2017-01-14,9.7,78.2,5.9,1019.0,0.0,65.2
2017-01-15,3.4,68.2,7.7,1012.5,2.0,88.7
2017-01-16,4.7,77.8,3.1,1028.9,0.0,81.9
2017-01-17,6.7,77.7,9.2,1008.2,16.8,92.3
2017-01-18,5.7,76.2,12.6,1018.8,1.2,100.0
2017-01-19,4.7,69.2,4.2,1016.7,0.0,55.8
2017-01-20,5.4,75.4,2.2,1014.6,0.0,66.1
2017-01-21,11.6,68.1,5.3,1013.8,0.7,91.1
2017-01-22,4.3,72.7,5.1,1021.7,0.0,59.2
2017-01-23,5.1,79.0,4.4,1022.1,0.0,58.8
2017-01-24,7.8,77.7,7.8,1015.5,2.0,100.0
2017-01-25,8.0,73.7,3.8,1018.1,0.4,100.0
2017-01-26,8.4,68.6,2.0,1009.7,0.0,64.9
2017-01-27,6.8,76.6,5.7,1016.2,29.6,100.0
2017-01-28,1.6,73.4,8.0,1021.7,0.3,88.8
2017-01-29,10.0,61.6,8.5,1004.1,0.0,58.5
2017-01-30,1.7,77.0,3.6,1020.0,0.0,70.5
2017-01-31,6.2,72.8,6.3,1016.6,0.7,100.0
2017-02-01,3.1,78.8,12.7,1025.3,1.9,99.8
2017-02-02,5.3,67.2,10.7,1018.7,2.5,93.1
2017-02-03,6.6,56.6,1.1,1019.6,0.0,41.8
2017-02-04,6.7,73.8,3.9,1015.8,0.0,70.7
2017-02-05,7.1,73.7,12.2,1020.1,0.0,51.1
2017-02-06,10.8,63.6,1.1,1017.9,1.4,80.3
2017-02-07,7.5,67.0,4.8,1010.2,0.0,50.0
2017-02-08,5.5,85.5,3.0,1019.3,11.5,100.0
2017-02-09,9.2,70.1,6.4,1021.8,0.4,96.6
2017-02-10,10.1,75.1,0.5,1020.4,16.7,84.2
2017-02-11,2.9,68.0,11.4,1019.2,0.0,44.3
2017-02-12,8.6,60.6,5.0,1017.8,0.0,33.2
2017-02-13,9.0,70.0,1.9,1020.6,37.2,78.7
2017-02-14,6.2,69.4,2.7,1011.7,0.7,80.9
2017-02-15,11.3,68.5,6.6,1017.2,2.8,78.8
2017-02-16,6.9,69.8,2.5,1007.2,7.6,85.1
2017-02-17,7.9,71.5,15.3,1020.9,0.0,69.8
2017-02-18,7.1,69.2,4.6,1015.0,5.9,87.2
2017-02-19,7.9,63.5,13.5,1016.1,0.4,90.6
2017-02-20,4.7,72.0,5.7,1015.4,0.0,51.4
2017-02-21,3.8,59.6,8.2,1018.4,0.9,75.8
2017-02-22,13.1,58.9,7.9,1015.2,0.0,39.5
2017-02-23,5.9,72.7,3.4,1021.3,0.0,67.1
2017-02-24,5.6,71.3,8.3,1024.2,0.0,59.5
2017-02-25,2.3,68.3,3.6,1019.6,0.0,76.0
2017-02-26,7.0,61.4,1.0,1008.7,0.0,44.7
2017-02-27,5.2,64.6,4.2,1024.4,2.6,74.2
2017-02-28,14.2,66.6,1.6,1006.0,0.0,59.6
2017-03-01,12.5,59.7,3.5,1012.1,0.0,47.9
2017-03-02,7.6,63.8,4.9,1014.2,4.6,88.8
2017-03-03,16.6,70.5,2.2,1012.3,2.3,89.9
2017-03-04,13.0,74.1,7.5,1007.7,0.0,62.7
2017-03-05,9.2,64.7,3.6,1009.3,4.5,78.0
2017-03-06,2.9,70.3,1.6,1018.9,7.5,87.6
2017-03-07,17.5,56.7,2.3,1007.8,0.0,31.4
2017-03-08,6.6,69.4,5.4,1023.9,0.0,71.4
2017-03-09,6.0,61.8,4.1,1014.7,0.0,64.5
2017-03-10,14.2,67.1,6.2,1008.2,0.0,66.5
2017-03-11,18.7,64.1,5.5,1019.5,22.6,79.5
2017-03-12,15.7,71.7,2.1,1015.0,0.1,85.4
2017-03-13,13.4,60.5,3.0,1027.4,0.0,55.5
2017-03-14,13.7,67.8,9.1,1004.0,0.0,48.3
2017-03-15,14.7,63.0,2.4,1014.2,0.0,64.4
2017-03-16,14.6,63.3,13.7,1015.6,0.0,29.5
2017-03-17,13.4,63.0,1.3,1014.0,0.0,48.5
2017-03-18,13.0,59.4,8.9,1012.2,0.0,38.8
2017-03-19,12.7,63.3,4.6,1020.4,0.0,65.8
2017-03-20,10.9,62.8,2.1,1017.4,2.5,93.6
2017-03-21,12.5,64.1,5.3,1005.8,0.0,59.7
2017-03-22,8.5,63.1,2.5,1011.9,0.0,72.2
2017-03-23,13.4,66.4,3.2,1008.0,0.0,56.5
2017-03-24,11.0,66.7,3.7,1014.4,14.6,93.1
2017-03-25,10.8,56.6,8.4,1019.8,0.0,30.6
2017-03-26,14.9,66.0,2.9,1011.2,0.0,52.8
2017-03-27,18.7,55.4,5.9,1009.9,10.5,76.5
2017-03-28,17.5,64.0,8.7,1006.8,0.4,74.9
2017-03-29,10.3,63.9,5.2,1019.2,4.0,86.5
2017-03-30,12.2,51.0,6.6,1020.6,0.0,21.3
2017-03-31,18.2,60.8,4.8,1011.2,21.5,85.8
2017-04-01,12.7,57.7,7.4,1022.1,0.0,43.4
2017-04-02,15.1,56.0,1.6,1010.2,0.0,38.1
2017-04-03,17.7,66.3,12.9,1004.7,0.0,63.7
2017-04-04,13.3,56.0,2.8,1017.9,0.0,60.7
2017-04-05,16.7,55.0,4.6,1011.6,6.0,83.9
2017-04-06,12.6,59.2,0.7,1011.3,0.0,41.0
2017-04-07,15.0,61.9,3.3,1013.4,0.5,88.6
2017-04-08,18.0,57.6,6.1,1003.6,0.0,45.0
2017-04-09,12.5,63.8,14.0,1005.5,5.1,95.1
2017-04-10,18.8,60.4,7.6,1011.6,0.0,52.6
2017-04-11,17.6,46.6,3.5,1013.9,0.0,21.9
2017-04-12,19.5,54.6,1.2,1017.7,0.0,42.2
2017-04-13,18.7,54.2,11.9,1015.6,0.0,35.9
2017-04-14,22.4,59.1,3.4,1012.5,11.7,71.4
2017-04-15,18.8,43.4,6.1,1017.4,0.0,30.1
2017-04-16,17.4,69.0,3.5,1014.3,0.0,61.7
2017-04-17,19.2,58.6,6.7,1009.2,0.0,57.7
2017-04-18,20.7,56.5,11.5,1014.7,0.0,41.2
2017-04-19,19.4,61.4,8.4,1015.2,0.1,93.5
2017-04-20,19.6,67.0,4.0,1010.7,0.0,39.9
2017-04-21,17.6,59.4,12.1,1005.7,0.0,41.0
2017-04-22,17.9,59.5,16.1,1002.6,0.0,70.0
2017-04-23,15.8,55.2,9.9,1016.8,0.0,33.7
2017-04-24,25.5,53.6,3.6,1010.1,0.0,56.1
2017-04-25,16.7,51.7,8.9,1015.2,0.0,41.4
2017-04-26,18.5,49.7,9.8,1015.6,1.9,69.0
2017-04-27,18.7,50.1,4.1,1006.7,0.0,49.5
2017-04-28,23.7,46.6,16.1,999.3,0.0,44.5
2017-04-29,20.3,52.7,11.2,1012.9,0.0,56.1
2017-04-30,25.1,44.5,4.3,1013.9,0.0,32.0
2017-05-01,19.5,53.6,3.6,1012.5,0.0,45.0
2017-05-02,22.6,52.2,9.7,1001.8,0.0,39.7
2017-05-03,19.4,52.9,19.0,1012.0,0.0,31.8
2017-05-04,28.5,49.4,1.7,1000.6,0.0,41.1
2017-05-05,18.7,67.2,6.9,1003.4,0.0,55.5
2017-05-06,23.4,58.4,8.8,1008.8,0.0,29.6
2017-05-07,24.5,45.1,11.5,1009.1,18.9,76.2
2017-05-08,24.0,52.3,8.9,1008.0,0.0,43.8
2017-05-09,22.4,47.9,3.4,1011.5,0.0,30.9
2017-05-10,22.7,45.6,1.5,1005.2,0.0,39.0
2017-05-11,23.4,43.8,3.9,1009.2,0.0,28.6
2017-05-12,23.0,52.5,8.7,1006.6,0.0,44.5
2017-05-13,26.5,46.7,3.1,1006.0,0.0,50.6
2017-05-14,30.4,54.8,12.7,1006.7,6.4,78.8
2017-05-15,22.2,54.7,4.5,1014.7,0.0,39.8
2017-05-16,19.9,56.4,2.9,1012.0,3.3,66.1
2017-05-17,23.9,45.1,7.5,1011.7,0.0,28.0
2017-05-18,32.1,51.6,4.2,1004.5,0.0,49.7
2017-05-19,22.1,52.2,3.5,1011.9,1.0,71.6
2017-05-20,29.5,46.5,17.5,1010.9,0.0,42.1
2017-05-21,29.8,44.8,3.1,1015.0,0.0,32.0
2017-05-22,23.2,56.5,3.8,1014.9,0.0,37.2
2017-05-23,26.7,49.5,7.6,1006.9,0.0,45.5
2017-05-24,30.0,51.4,12.6,1011.2,0.0,33.3
2017-05-25,24.1,43.9,7.1,1011.2,0.0,29.8
2017-05-26,24.8,41.8,5.4,1005.1,0.0,19.5
2017-05-27,23.8,44.9,18.9,1011.4,0.0,25.5
2017-05-28,22.6,46.9,3.7,1003.6,0.0,45.9
2017-05-29,23.8,42.1,3.7,1011.4,0.0,42.6
2017-05-30,22.2,47.2,3.1,1018.2,0.0,48.2
2017-05-31,26.1,38.7,6.7,1011.6,0.0,39.7
2017-06-01,23.8,41.4,2.4,1014.6,0.0,27.9
2017-06-02,26.9,50.2,1.9,1005.2,0.0,46.9
2017-06-03,21.6,49.8,3.8,1012.1,5.6,80.3
2017-06-04,27.4,44.7,1.1,1010.3,0.0,26.0
2017-06-05,29.0,41.4,6.1,1004.5,0.0,33.4
2017-06-06,20.6,41.3,6.8,1013.6,0.0,30.0
2017-06-07,27.8,44.4,7.6,1008.9,0.0,15.7
2017-06-08,30.4,49.4,9.2,1008.8,0.0,42.7
2017-06-09,23.2,50.8,3.9,1003.8,0.0,33.6
2017-06-10,31.9,43.5,11.6,1010.9,0.0,44.0
2017-06-11,28.2,40.2,10.8,1008.6,0.0,22.5
2017-06-12,24.9,47.2,2.1,1007.5,0.0,40.5
2017-06-13,26.9,41.6,4.9,1006.6,0.0,32.8
2017-06-14,28.8,43.1,0.4,1005.9,0.0,15.9
2017-06-15,27.4,52.2,11.7,1002.6,0.0,39.0
2017-06-16,28.9,49.7,9.1,1012.0,6.5,73.2
2017-06-17,24.6,46.3,13.5,1013.0,0.0,46.5
2017-06-18,27.9,39.0,1.3,1011.7,0.0,29.2
2017-06-19,23.2,46.4,7.2,1016.5,0.0,45.5
2017-06-20,27.1,50.6,3.3,1007.9,0.0,46.0
2017-06-21,24.8,43.4,0.7,999.8,0.0,39.1
2017-06-22,25.3,52.0,10.1,1011.0,0.0,48.1
2017-06-23,31.3,51.6,1.7,1007.8,0.0,38.9
2017-06-24,30.9,53.4,6.5,1012.8,2.5,63.6
2017-06-25,29.4,46.6,3.3,1011.2,0.0,52.3
2017-06-26,24.4,48.0,5.7,1009.0,0.0,45.7
2017-06-27,26.7,52.1,9.3,1006.4,0.0,41.4
2017-06-28,31.3,47.3,5.8,1009.9,0.0,43.4
2017-06-29,28.1,42.5,2.3,993.2,0.0,36.5
2017-06-30,34.7,42.8,17.8,1004.4,0.0,24.2
2017-07-01,28.9,46.2,3.9,1010.8,0.0,32.8
2017-07-02,28.3,38.5,2.8,1005.8,0.0,41.8
2017-07-03,26.8,44.3,4.7,1005.2,0.0,34.2
2017-07-04,28.1,50.5,1.3,1007.9,0.0,44.2
2017-07-05,27.2,34.1,3.0,1013.6,0.0,36.7
2017-07-06,29.8,52.7,4.1,1007.9,0.0,42.6
2017-07-07,30.5,50.7,6.1,1001.9,0.0,31.4
2017-07-08,25.3,42.8,5.3,1013.9,0.0,33.9
2017-07-09,23.6,47.8,7.2,1015.8,0.0,32.3
2017-07-10,22.1,45.2,4.9,1005.4,0.0,21.3
2017-07-11,29.1,51.4,10.7,1020.0,1.8,79.4
2017-07-12,24.2,50.2,8.1,1008.4,0.0,37.6
2017-07-13,21.0,38.3,6.8,1014.7,0.0,0.0
2017-07-14,28.6,48.3,11.9,1009.8,0.0,40.8
2017-07-15,34.9,44.4,11.9,999.6,0.0,37.0
2017-07-16,27.3,45.9,5.5,1004.6,0.0,55.4
2017-07-17,29.8,41.9,3.8,1005.9,0.0,31.8
2017-07-18,27.5,54.3,5.9,997.4,3.7,85.0
2017-07-19,26.9,50.9,4.6,1011.2,0.0,47.3
2017-07-20,29.9,42.1,3.7,996.1,0.0,26.2
2017-07-21,26.2,39.2,5.8,1007.5,0.0,32.6
2017-07-22,27.8,44.0,6.7,1003.3,0.0,32.4
2017-07-23,27.9,48.2,7.8,1009.5,0.0,31.3
2017-07-24,24.8,47.3,13.2,997.1,1.5,62.1
2017-07-25,29.7,52.5,6.2,997.3,0.0,36.0
2017-07-26,26.1,50.3,5.0,1004.4,2.0,70.2
2017-07-27,24.3,51.3,9.9,1010.9,0.0,41.2
2017-07-28,28.1,48.2,2.6,1007.6,0.0,32.7
2017-07-29,23.7,39.7,1.1,1013.9,0.0,27.6
2017-07-30,26.4,45.8,7.1,1007.8,0.0,17.0
